date,dep,depid,exptype,price
2017-08-01,silvanacovatti,436,Publicações,1247.46
2017-08-01,silvanacovatti,436,Telefones,1069.08
2017-08-01,silvanacovatti,436,Telex,76.02
2017-09-01,silvanacovatti,436,Combustível,1482.53
2017-09-01,silvanacovatti,436,Copias,245.0
2017-09-01,silvanacovatti,436,Indenização por Uso de Veículo Particular em Serviço,5215.4
2017-09-01,silvanacovatti,436,Materiais Expediente,1073.03
2017-09-01,silvanacovatti,436,Postagens,146.25
2017-09-01,silvanacovatti,436,Publicações,1127.76
2017-09-01,silvanacovatti,436,Requisições Impressos,1504.7
2017-09-01,silvanacovatti,436,Sedex,16.59
2017-09-01,silvanacovatti,436,Telefones,984.0
2017-09-01,silvanacovatti,436,Telex,32.58
2017-10-01,silvanacovatti,436,Combustível,2028.58
2017-10-01,silvanacovatti,436,Copias,1680.0
2017-10-01,silvanacovatti,436,Encardenações,6.0
2017-10-01,silvanacovatti,436,Indenização por Uso de Veículo Particular em Serviço,6525.48
2017-10-01,silvanacovatti,436,Materiais Expediente,1635.17
2017-10-01,silvanacovatti,436,Passagens Aereas,1340.92
2017-10-01,silvanacovatti,436,Postagens,55.2
2017-10-01,silvanacovatti,436,Publicações,270.5
2017-10-01,silvanacovatti,436,Requisições Impressos,1608.42
2017-10-01,silvanacovatti,436,Telefones,683.46
2017-10-01,silvanacovatti,436,Telex,54.3
2017-11-01,silvanacovatti,436,Combustível,2083.87
2017-11-01,silvanacovatti,436,Indenização por Uso de Veículo Particular em Serviço,7136.91
2017-11-01,silvanacovatti,436,Materiais Expediente,1558.19
2017-11-01,silvanacovatti,436,Passagens Aereas,3401.21
2017-11-01,silvanacovatti,436,Postagens,178.3
2017-11-01,silvanacovatti,436,Telefones,826.39
2017-11-01,silvanacovatti,436,Telex,65.94
2017-12-01,silvanacovatti,436,Combustível,2004.39
2017-12-01,silvanacovatti,436,Indenização por Uso de Veículo Particular em Serviço,5356.91
2017-12-01,silvanacovatti,436,Materiais Expediente,564.23
2017-12-01,silvanacovatti,436,Passagens Aereas,7241.67
2017-12-01,silvanacovatti,436,Postagens,84.15
2017-12-01,silvanacovatti,436,Requisições Impressos,4842.2
2017-12-01,silvanacovatti,436,Telefones,2094.1
2015-02-01,stelafarias,441,Combustível,1115.58
2015-02-01,stelafarias,441,Copias,475.8
2015-02-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,1420.44
2015-02-01,stelafarias,441,Telefones,443.46
2015-03-01,stelafarias,441,Acertos de Debitos,693.1
2015-03-01,stelafarias,441,Combustível,1988.78
2015-03-01,stelafarias,441,Copias,984.26
2015-03-01,stelafarias,441,Debitos Automaticos,1367.34
2015-03-01,stelafarias,441,Encardenações,12.68
2015-03-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,2999.3
2015-03-01,stelafarias,441,Materiais Expediente,622.44
2015-03-01,stelafarias,441,Passagens Aereas,5993.92
2015-03-01,stelafarias,441,Telefones,132.21
2015-04-01,stelafarias,441,Combustível,2467.24
2015-04-01,stelafarias,441,Debitos Automaticos,1367.33
2015-04-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,5059.65
2015-04-01,stelafarias,441,Materiais Expediente,630.5
2015-04-01,stelafarias,441,Outros Materiais e Serviços,686.64
2015-04-01,stelafarias,441,Telefones,1130.57
2015-05-01,stelafarias,441,Combustível,2123.13
2015-05-01,stelafarias,441,Copias,14.84
2015-05-01,stelafarias,441,Debitos Automaticos,1367.33
2015-05-01,stelafarias,441,Encardenações,3.17
2015-05-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,4622.66
2015-05-01,stelafarias,441,Materiais Expediente,1721.59
2015-06-01,stelafarias,441,Combustível,1678.38
2015-06-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,2888.05
2015-06-01,stelafarias,441,Outros Materiais e Serviços,44.6
2015-06-01,stelafarias,441,Passagens Aereas,4708.64
2015-06-01,stelafarias,441,Telefones,1125.74
2015-07-01,stelafarias,441,Acertos de Debitos,355.2
2015-07-01,stelafarias,441,Combustível,2478.4
2015-07-01,stelafarias,441,Copias,140.0
2015-07-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,4552.35
2015-07-01,stelafarias,441,Publicações,241.73
2015-07-01,stelafarias,441,Telefones,455.78
2015-08-01,stelafarias,441,Combustível,1145.48
2015-08-01,stelafarias,441,Copias,4052.0
2015-08-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,4017.46
2015-08-01,stelafarias,441,Materiais Expediente,65.12
2015-08-01,stelafarias,441,Outros Materiais e Serviços,1204.11
2015-08-01,stelafarias,441,Passagens Aereas,2120.46
2015-08-01,stelafarias,441,Publicações,241.73
2015-08-01,stelafarias,441,Telefones,507.35
2015-09-01,stelafarias,441,Combustível,1980.86
2015-09-01,stelafarias,441,Copias,925.0
2015-09-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,3572.46
2015-09-01,stelafarias,441,Materiais Expediente,57.4
2015-09-01,stelafarias,441,Passagens Aereas,2379.36
2015-09-01,stelafarias,441,Publicações,513.31
2015-09-01,stelafarias,441,Telefones,577.47
2015-10-01,stelafarias,441,Combustível,3083.57
2015-10-01,stelafarias,441,Copias,900.0
2015-10-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,6152.57
2015-10-01,stelafarias,441,Materiais Expediente,525.6
2015-10-01,stelafarias,441,Outros Materiais e Serviços,115.8
2015-10-01,stelafarias,441,Passagens Aereas,1925.26
2015-10-01,stelafarias,441,Postagens,9.15
2015-10-01,stelafarias,441,Publicações,513.31
2015-10-01,stelafarias,441,Telefones,550.26
2015-11-01,stelafarias,441,Combustível,3074.38
2015-11-01,stelafarias,441,Copias,2295.2
2015-11-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,4293.36
2015-11-01,stelafarias,441,Materiais Expediente,84.32
2015-11-01,stelafarias,441,Publicações,271.58
2015-11-01,stelafarias,441,Telefones,28.82
2015-12-01,stelafarias,441,Combustível,1678.13
2015-12-01,stelafarias,441,Copias,1844.13
2015-12-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,3435.4
2015-12-01,stelafarias,441,Materiais Expediente,868.36
2015-12-01,stelafarias,441,Outros Materiais e Serviços,24.0
2015-12-01,stelafarias,441,Passagens Aereas,4060.16
2015-12-01,stelafarias,441,Publicações,271.58
2015-12-01,stelafarias,441,Requisições Impressos,19898.52
2015-12-01,stelafarias,441,Telefones,655.21
2016-01-01,stelafarias,441,Acertos de Debitos,399.98
2016-01-01,stelafarias,441,Combustível,1288.93
2016-01-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,920.26
2016-01-01,stelafarias,441,Materiais Expediente,64.81
2016-01-01,stelafarias,441,Postagens,8100.0
2016-01-01,stelafarias,441,Telefones,897.71
2016-02-01,stelafarias,441,Acertos de Debitos,2025.63
2016-02-01,stelafarias,441,Combustível,1529.32
2016-02-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,13.17
2016-02-01,stelafarias,441,Materiais Expediente,94.31
2016-02-01,stelafarias,441,Passagens Aereas,3090.16
2016-02-01,stelafarias,441,Postagens,14038.85
2016-02-01,stelafarias,441,Sedex,98.76
2016-02-01,stelafarias,441,Telefones,58.15
2016-03-01,stelafarias,441,Combustível,558.63
2016-03-01,stelafarias,441,Copias,565.0
2016-03-01,stelafarias,441,Debitos Automaticos,660.1
2016-03-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,2447.5
2016-03-01,stelafarias,441,Materiais Expediente,1581.0
2016-03-01,stelafarias,441,Postagens,8499.74
2016-03-01,stelafarias,441,Telefones,388.99
2016-04-01,stelafarias,441,Acertos de Debitos,548.07
2016-04-01,stelafarias,441,Combustível,400.01
2016-04-01,stelafarias,441,Debitos Automaticos,660.11
2016-04-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,1833.4
2016-04-01,stelafarias,441,Materiais Expediente,92.11
2016-04-01,stelafarias,441,Passagens Aereas,2910.1
2016-04-01,stelafarias,441,Postagens,1649.12
2016-04-01,stelafarias,441,Publicações,233.28
2016-04-01,stelafarias,441,Telefones,636.35
2016-05-01,stelafarias,441,Acertos de Debitos,409.0
2016-05-01,stelafarias,441,Combustível,1545.42
2016-05-01,stelafarias,441,Copias,156.8
2016-05-01,stelafarias,441,Debitos Automaticos,660.11
2016-05-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,2353.16
2016-05-01,stelafarias,441,Materiais Expediente,1687.94
2016-05-01,stelafarias,441,Outros Materiais e Serviços,17.3
2016-05-01,stelafarias,441,Passagens Aereas,5110.83
2016-05-01,stelafarias,441,Postagens,5385.1
2016-05-01,stelafarias,441,Publicações,370.78
2016-05-01,stelafarias,441,Telefones,720.96
2016-06-01,stelafarias,441,Combustível,1758.59
2016-06-01,stelafarias,441,Copias,313.24
2016-06-01,stelafarias,441,Encardenações,6.0
2016-06-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,3183.53
2016-06-01,stelafarias,441,Materiais Expediente,865.12
2016-06-01,stelafarias,441,Postagens,2975.72
2016-06-01,stelafarias,441,Publicações,370.78
2016-06-01,stelafarias,441,Telefones,637.0
2016-07-01,stelafarias,441,Combustível,2382.0
2016-07-01,stelafarias,441,Copias,775.0
2016-07-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,5714.69
2016-07-01,stelafarias,441,Publicações,370.78
2016-07-01,stelafarias,441,Telefones,984.84
2016-08-01,stelafarias,441,Combustível,1336.3
2016-08-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,2297.98
2016-08-01,stelafarias,441,Materiais Expediente,84.78
2016-08-01,stelafarias,441,Publicações,137.5
2016-08-01,stelafarias,441,Telefones,489.79
2016-09-01,stelafarias,441,Combustível,0.0
2016-09-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,0.0
2016-09-01,stelafarias,441,Outros Materiais e Serviços,5.0
2016-09-01,stelafarias,441,Publicações,846.5
2016-09-01,stelafarias,441,Telefones,740.36
2016-10-01,stelafarias,441,Combustível,998.32
2016-10-01,stelafarias,441,Copias,2537.96
2016-10-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,299.04
2016-10-01,stelafarias,441,Materiais Expediente,37.63
2016-10-01,stelafarias,441,Telefones,31.97
2016-11-01,stelafarias,441,Combustível,938.14
2016-11-01,stelafarias,441,Copias,55.5
2016-11-01,stelafarias,441,Encardenações,18.0
2016-11-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,2491.11
2016-11-01,stelafarias,441,Materiais Expediente,860.03
2016-11-01,stelafarias,441,Sedex,17.01
2016-11-01,stelafarias,441,Telefones,696.72
2016-12-01,stelafarias,441,Acertos de Debitos,1847.64
2016-12-01,stelafarias,441,Combustível,548.95
2016-12-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,2107.52
2016-12-01,stelafarias,441,Materiais Expediente,1692.81
2016-12-01,stelafarias,441,Passagens Aereas,10000.0
2016-12-01,stelafarias,441,Requisições Impressos,5000.85
2016-12-01,stelafarias,441,Sedex,14.69
2016-12-01,stelafarias,441,Telefones,67.59
2017-01-01,stelafarias,441,Combustível,363.88
2017-01-01,stelafarias,441,Debitos Automaticos,5054.2
2017-01-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,949.63
2017-02-01,stelafarias,441,Combustível,440.83
2017-02-01,stelafarias,441,Copias,1270.62
2017-02-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,1209.51
2017-02-01,stelafarias,441,Materiais Expediente,84.59
2017-02-01,stelafarias,441,Outros Materiais e Serviços,15.0
2017-02-01,stelafarias,441,Telefones,399.76
2017-03-01,stelafarias,441,Acertos de Debitos,3066.0
2017-03-01,stelafarias,441,Combustível,1713.64
2017-03-01,stelafarias,441,Copias,50.0
2017-03-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,1531.69
2017-03-01,stelafarias,441,Materiais Expediente,814.64
2017-03-01,stelafarias,441,Outros Materiais e Serviços,9.0
2017-03-01,stelafarias,441,Passagens Aereas,10057.29
2017-03-01,stelafarias,441,Postagens,2427.75
2017-03-01,stelafarias,441,Telefones,285.46
2017-04-01,stelafarias,441,Combustível,1442.5
2017-04-01,stelafarias,441,Copias,200.0
2017-04-01,stelafarias,441,Encardenações,21.0
2017-04-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,3014.43
2017-04-01,stelafarias,441,Materiais Expediente,258.86
2017-04-01,stelafarias,441,Publicações,137.5
2017-04-01,stelafarias,441,Telefones,67.9
2017-04-01,stelafarias,441,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,134.2
2017-04-01,stelafarias,441,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,134.2
2017-05-01,stelafarias,441,Combustível,2687.27
2017-05-01,stelafarias,441,Copias,98.0
2017-05-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,4568.37
2017-05-01,stelafarias,441,Materiais Expediente,142.49
2017-05-01,stelafarias,441,Outros Materiais e Serviços,135.0
2017-05-01,stelafarias,441,Postagens,1080.9
2017-05-01,stelafarias,441,Publicações,137.5
2017-05-01,stelafarias,441,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,201.3
2017-05-01,stelafarias,441,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,201.3
2017-06-01,stelafarias,441,Combustível,2234.94
2017-06-01,stelafarias,441,Copias,181.68
2017-06-01,stelafarias,441,Debitadas no Mês e Solicitadas em Meses Anteriores,118.93
2017-06-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,4227.5
2017-06-01,stelafarias,441,Materiais Expediente,536.53
2017-06-01,stelafarias,441,Outros Materiais e Serviços,33.77
2017-06-01,stelafarias,441,Publicações,523.76
2017-06-01,stelafarias,441,Telefones,327.49
2017-07-01,stelafarias,441,Combustível,1991.58
2017-07-01,stelafarias,441,Copias,282.9
2017-07-01,stelafarias,441,Encardenações,48.0
2017-07-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,4534.55
2017-07-01,stelafarias,441,Materiais Expediente,109.77
2017-07-01,stelafarias,441,Publicações,523.76
2017-07-01,stelafarias,441,Telefones,102.09
2017-07-01,stelafarias,441,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,140.34
2017-07-01,stelafarias,441,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,140.34
2017-08-01,stelafarias,441,Combustível,2549.83
2017-08-01,stelafarias,441,Copias,0.93
2017-08-01,stelafarias,441,Debitadas no Mês e Solicitadas em Meses Anteriores,3.22
2017-08-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,5582.97
2017-08-01,stelafarias,441,Materiais Expediente,1056.29
2017-08-01,stelafarias,441,Outros Materiais e Serviços,130.96
2017-08-01,stelafarias,441,Postagens,838.75
2017-08-01,stelafarias,441,Publicações,386.26
2017-08-01,stelafarias,441,Telefones,428.82
2017-09-01,stelafarias,441,Combustível,2465.18
2017-09-01,stelafarias,441,Copias,837.72
2017-09-01,stelafarias,441,Encardenações,9.0
2017-09-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,4450.89
2017-09-01,stelafarias,441,Materiais Expediente,974.64
2017-09-01,stelafarias,441,Outros Materiais e Serviços,42.14
2017-09-01,stelafarias,441,Passagens Aereas,2956.87
2017-09-01,stelafarias,441,Publicações,386.26
2017-09-01,stelafarias,441,Requisições Impressos,1303.8
2017-09-01,stelafarias,441,Telefones,401.09
2017-10-01,stelafarias,441,Combustível,3091.31
2017-10-01,stelafarias,441,Copias,1348.1
2017-10-01,stelafarias,441,Debitos Automaticos,2296.69
2017-10-01,stelafarias,441,Encardenações,3.0
2017-10-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,6226.44
2017-10-01,stelafarias,441,Materiais Expediente,576.16
2017-10-01,stelafarias,441,Outros Materiais e Serviços,13.6
2017-10-01,stelafarias,441,Passagens Aereas,9620.0
2017-10-01,stelafarias,441,Telefones,99.11
2017-11-01,stelafarias,441,Combustível,1038.61
2017-11-01,stelafarias,441,Copias,2034.3
2017-11-01,stelafarias,441,Debitos Automaticos,2296.69
2017-11-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,1416.88
2017-11-01,stelafarias,441,Materiais Expediente,1423.28
2017-11-01,stelafarias,441,Postagens,76.5
2017-11-01,stelafarias,441,Telefones,442.78
2017-11-01,stelafarias,441,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,758.1
2017-11-01,stelafarias,441,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,758.1
2017-12-01,stelafarias,441,Combustível,2418.47
2017-12-01,stelafarias,441,Copias,7044.8
2017-12-01,stelafarias,441,Debitadas no Mês e Solicitadas em Meses Anteriores,677.96
2017-12-01,stelafarias,441,Encardenações,15.0
2017-12-01,stelafarias,441,Indenização por Uso de Veículo Particular em Serviço,3372.21
2017-12-01,stelafarias,441,Materiais Expediente,121.87
2017-12-01,stelafarias,441,Outros Materiais e Serviços,13.3
2017-12-01,stelafarias,441,Passagens Aereas,2819.31
2017-12-01,stelafarias,441,Requisições Impressos,3920.0
2017-12-01,stelafarias,441,Telefones,1028.01
2017-12-01,stelafarias,441,Telex,0.0
2017-12-01,stelafarias,441,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,201.3
2017-12-01,stelafarias,441,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,201.3
2015-02-01,marlonsantos,421,Combustível,599.14
2015-02-01,marlonsantos,421,Copias,70.18
2015-02-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,4582.61
2015-02-01,marlonsantos,421,Materiais Expediente,561.48
2015-02-01,marlonsantos,421,Outros Materiais e Serviços,36.79
2015-02-01,marlonsantos,421,Postagens,1120.6
2015-02-01,marlonsantos,421,Telefones,635.98
2015-03-01,marlonsantos,421,Combustível,980.95
2015-03-01,marlonsantos,421,Copias,97.88
2015-03-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,7928.12
2015-03-01,marlonsantos,421,Materiais Expediente,1505.97
2015-03-01,marlonsantos,421,Outros Materiais e Serviços,1818.33
2015-03-01,marlonsantos,421,Postagens,5570.23
2015-03-01,marlonsantos,421,Telefones,196.81
2015-04-01,marlonsantos,421,Combustível,1610.11
2015-04-01,marlonsantos,421,Copias,50.62
2015-04-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,8649.27
2015-04-01,marlonsantos,421,Postagens,6378.08
2015-04-01,marlonsantos,421,Telefones,752.19
2015-05-01,marlonsantos,421,Combustível,1068.03
2015-05-01,marlonsantos,421,Copias,169.4
2015-05-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,7159.67
2015-05-01,marlonsantos,421,Materiais Expediente,811.42
2015-05-01,marlonsantos,421,Outros Materiais e Serviços,51.7
2015-05-01,marlonsantos,421,Postagens,4252.67
2015-05-01,marlonsantos,421,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,361.5
2015-05-01,marlonsantos,421,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,361.5
2015-06-01,marlonsantos,421,Combustível,1072.75
2015-06-01,marlonsantos,421,Copias,96.8
2015-06-01,marlonsantos,421,Debitadas no Mês e Solicitadas em Meses Anteriores,120.5
2015-06-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,6949.12
2015-06-01,marlonsantos,421,Materiais Expediente,394.72
2015-06-01,marlonsantos,421,Outros Materiais e Serviços,81.02
2015-06-01,marlonsantos,421,Postagens,1820.0
2015-06-01,marlonsantos,421,Telefones,1750.97
2015-07-01,marlonsantos,421,Combustível,1040.21
2015-07-01,marlonsantos,421,Copias,84.7
2015-07-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,7700.28
2015-07-01,marlonsantos,421,Materiais Expediente,204.77
2015-07-01,marlonsantos,421,Outros Materiais e Serviços,49.6
2015-07-01,marlonsantos,421,Postagens,2268.59
2015-07-01,marlonsantos,421,Publicações,439.5
2015-07-01,marlonsantos,421,Telefones,871.8
2015-08-01,marlonsantos,421,Combustível,1031.68
2015-08-01,marlonsantos,421,Copias,95.9
2015-08-01,marlonsantos,421,Encardenações,31.7
2015-08-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,4847.83
2015-08-01,marlonsantos,421,Materiais Expediente,24.14
2015-08-01,marlonsantos,421,Postagens,1.95
2015-08-01,marlonsantos,421,Publicações,439.5
2015-08-01,marlonsantos,421,Telefones,974.48
2015-09-01,marlonsantos,421,Combustível,899.57
2015-09-01,marlonsantos,421,Copias,130.7
2015-09-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,4846.94
2015-09-01,marlonsantos,421,Postagens,13.05
2015-09-01,marlonsantos,421,Publicações,711.08
2015-09-01,marlonsantos,421,Telefones,946.17
2015-10-01,marlonsantos,421,Combustível,1118.64
2015-10-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,5201.16
2015-10-01,marlonsantos,421,Materiais Expediente,1793.24
2015-10-01,marlonsantos,421,Postagens,1.4
2015-10-01,marlonsantos,421,Publicações,711.08
2015-10-01,marlonsantos,421,Sedex,199.83
2015-10-01,marlonsantos,421,Telefones,844.11
2015-11-01,marlonsantos,421,Combustível,1225.4
2015-11-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,5815.26
2015-11-01,marlonsantos,421,Materiais Expediente,13.75
2015-11-01,marlonsantos,421,Postagens,1.4
2015-11-01,marlonsantos,421,Publicações,521.08
2015-11-01,marlonsantos,421,Telefones,53.75
2015-12-01,marlonsantos,421,Combustível,1052.27
2015-12-01,marlonsantos,421,Copias,145.2
2015-12-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,2459.96
2015-12-01,marlonsantos,421,Materiais Expediente,1059.74
2015-12-01,marlonsantos,421,Outros Materiais e Serviços,352.49
2015-12-01,marlonsantos,421,Publicações,521.08
2015-12-01,marlonsantos,421,Telefones,1270.53
2015-12-01,marlonsantos,421,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,270.75
2015-12-01,marlonsantos,421,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,270.75
2016-01-01,marlonsantos,421,Combustível,220.01
2016-01-01,marlonsantos,421,Debitadas no Mês e Solicitadas em Meses Anteriores,49.51
2016-01-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,2664.66
2016-01-01,marlonsantos,421,Materiais Expediente,59.62
2016-01-01,marlonsantos,421,Outros Materiais e Serviços,10.0
2016-01-01,marlonsantos,421,Telefones,1223.98
2016-02-01,marlonsantos,421,Combustível,1355.13
2016-02-01,marlonsantos,421,Copias,108.9
2016-02-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,4926.15
2016-02-01,marlonsantos,421,Materiais Expediente,1663.75
2016-02-01,marlonsantos,421,Telefones,1033.17
2016-03-01,marlonsantos,421,Acertos de Debitos,160.0
2016-03-01,marlonsantos,421,Combustível,1437.63
2016-03-01,marlonsantos,421,Copias,108.9
2016-03-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,5631.03
2016-03-01,marlonsantos,421,Materiais Expediente,401.19
2016-03-01,marlonsantos,421,Outros Materiais e Serviços,6.49
2016-03-01,marlonsantos,421,Passagens Aereas,1253.94
2016-03-01,marlonsantos,421,Telefones,961.17
2016-04-01,marlonsantos,421,Acertos de Debitos,200.0
2016-04-01,marlonsantos,421,Combustível,1083.38
2016-04-01,marlonsantos,421,Copias,24.2
2016-04-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,2997.52
2016-04-01,marlonsantos,421,Materiais Expediente,105.18
2016-04-01,marlonsantos,421,Passagens Aereas,1532.07
2016-04-01,marlonsantos,421,Postagens,7.0
2016-04-01,marlonsantos,421,Publicações,208.23
2016-04-01,marlonsantos,421,Requisições Impressos,17488.5
2016-04-01,marlonsantos,421,Telefones,791.7
2016-05-01,marlonsantos,421,Combustível,2278.02
2016-05-01,marlonsantos,421,Copias,99.0
2016-05-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,6095.61
2016-05-01,marlonsantos,421,Materiais Expediente,1658.4
2016-05-01,marlonsantos,421,Outros Materiais e Serviços,99.6
2016-05-01,marlonsantos,421,Publicações,600.36
2016-05-01,marlonsantos,421,Telefones,971.29
2016-06-01,marlonsantos,421,Combustível,2961.84
2016-06-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,4990.23
2016-06-01,marlonsantos,421,Materiais Expediente,74.89
2016-06-01,marlonsantos,421,Postagens,6.25
2016-06-01,marlonsantos,421,Publicações,600.36
2016-06-01,marlonsantos,421,Telefones,1263.17
2016-07-01,marlonsantos,421,Combustível,3006.9
2016-07-01,marlonsantos,421,Copias,44.0
2016-07-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,5879.34
2016-07-01,marlonsantos,421,Materiais Expediente,69.95
2016-07-01,marlonsantos,421,Passagens Aereas,2860.1
2016-07-01,marlonsantos,421,Publicações,600.36
2016-07-01,marlonsantos,421,Telefones,1876.7
2016-08-01,marlonsantos,421,Combustível,2964.34
2016-08-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,6970.48
2016-08-01,marlonsantos,421,Materiais Expediente,873.03
2016-08-01,marlonsantos,421,Outros Materiais e Serviços,36.42
2016-08-01,marlonsantos,421,Passagens Aereas,1976.05
2016-08-01,marlonsantos,421,Publicações,392.13
2016-08-01,marlonsantos,421,Requisições Impressos,10229.18
2016-08-01,marlonsantos,421,Telefones,1113.53
2016-09-01,marlonsantos,421,Combustível,2480.7
2016-09-01,marlonsantos,421,Copias,33.0
2016-09-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,5463.71
2016-09-01,marlonsantos,421,Outros Materiais e Serviços,44.6
2016-09-01,marlonsantos,421,Postagens,23.8
2016-09-01,marlonsantos,421,Publicações,1041.75
2016-09-01,marlonsantos,421,Telefones,1226.56
2016-10-01,marlonsantos,421,Combustível,1231.05
2016-10-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,2036.32
2016-10-01,marlonsantos,421,Outros Materiais e Serviços,4.5
2016-10-01,marlonsantos,421,Passagens Aereas,1572.03
2016-10-01,marlonsantos,421,Postagens,616.88
2016-10-01,marlonsantos,421,Publicações,195.25
2016-10-01,marlonsantos,421,Telefones,37.98
2016-11-01,marlonsantos,421,Combustível,1505.77
2016-11-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,5744.95
2016-11-01,marlonsantos,421,Materiais Expediente,18.94
2016-11-01,marlonsantos,421,Passagens Aereas,3857.77
2016-11-01,marlonsantos,421,Postagens,714.3
2016-11-01,marlonsantos,421,Publicações,195.25
2016-11-01,marlonsantos,421,Telefones,2049.18
2016-12-01,marlonsantos,421,Combustível,1388.04
2016-12-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,3413.15
2016-12-01,marlonsantos,421,Materiais Expediente,1020.05
2016-12-01,marlonsantos,421,Outros Materiais e Serviços,44.6
2016-12-01,marlonsantos,421,Postagens,4734.85
2016-12-01,marlonsantos,421,Publicações,195.25
2016-12-01,marlonsantos,421,Telefones,52.17
2017-01-01,marlonsantos,421,Combustível,1038.34
2017-01-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,2284.63
2017-01-01,marlonsantos,421,Materiais Expediente,807.35
2017-01-01,marlonsantos,421,Telefones,921.67
2017-02-01,marlonsantos,421,Combustível,1109.55
2017-02-01,marlonsantos,421,Copias,132.0
2017-02-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,1245.11
